date,channel,platform,creativeid,adlength,headlinepurpose,backgroundcolor_luminance,headlinelength,subheadlinelength,ctalength,spend,impressions,clicks,revenue
2024-12-30,paid_social,tiktok,CMDSTEC-CID5,12s,Product Detail,Dark,41,41,3,250,7515.2,11.2,0
2024-12-30,paid_social,tiktok,CMDSTEC-CID5,12s,Product Detail,Light,38,38,3,309.44,9250.08,19.04,0
2025-01-06,display,dv360,CMDSAMM-CID0031,Static,Campaign Slogan,Light,19,14,9,241.454902,12054,4.501960784,0
2025-01-06,display,dv360,CMDSAMM-CID0032,Static,Campaign Slogan,Light,19,14,9,425.0341463,31165.29756,7.273170732,0
2025-01-06,display,dv360,CMDSAMM-CID0033,Static,Campaign Slogan,Light,19,21,9,477.425641,29330.53846,6.228205128,193.8333333
2025-01-06,display,dv360,CMDSAMM-CID0034,Static,Campaign Slogan,Light,19,15,9,415.5558824,32796.19412,7,0
2025-01-06,display,dv360,CMDSAMM-CID0035,Static,Campaign Slogan,Light,19,37,9,198.6625,13342.2625,2.5375,0
2025-01-06,display,dv360,CMDSAMM-CID0036,Static,Campaign Slogan,Light,19,22,9,301.5461538,23352.86154,4.819230769,0
2025-01-06,display,dv360,CMDSAMM-CID0037,Static,Campaign Slogan,Medium,19,24,9,496.6581818,28243.90545,5.778181818,0
2025-01-06,display,dv360,CMDSAMM-CID0038,Static,Campaign Slogan,Dark,19,23,9,438.4352941,19291.34118,8.537254902,396.7198235
2025-01-06,display,dv360,CMDSAMM-CID0039,Static,Campaign Slogan,Dark,19,24,9,218.5714286,16918,3.666666667,0
2025-01-06,display,dv360,CMDSAMM-CID0040,Static,Campaign Slogan,Dark,19,20,9,288.92,22625.78182,5.014545455,0
2025-01-06,display,dv360,CMDSBTS-CID1,Static,Campaign Slogan,Light,21,16,9,522.58,36782.4,9.14,0
2025-01-06,display,dv360,CMDSBTS-CID2,Static,Campaign Slogan,Light,21,25,9,587.0930233,43654.60465,8.334883721,0
2025-01-06,display,dv360,CMDSBTS-CID3,Static,Campaign Slogan,Light,21,17,9,297.1164179,24286.78209,6.205970149,46.84112687
2025-01-06,display,dv360,CMDSBTS-CID4,Static,Campaign Slogan,Light,21,17,9,448.2630137,32494.85753,7.536986301,180.068
2025-01-06,display,dv360,CMDSBTS-CID5,Static,Campaign Slogan,Light,21,17,9,226.6945455,16741.14909,4.327272727,0
2025-01-06,display,dv360,CMDSBTS-CID6,Static,Campaign Slogan,Light,21,17,9,159.6507463,9264.447761,2.444776119,124.9270299
2025-01-06,display,dv360,CMDSBTS-CID7,Static,Campaign Slogan,Light,21,13,9,399.1218391,25252.33103,5.954022989,62.78863218
2025-01-06,display,dv360,CMDSBTS-CID8,Static,Campaign Slogan,Light,21,9,9,544.23,29629.6,7.8225,123.56875
2025-01-06,display,dv360,CMDSBTS-CID9,Static,Campaign Slogan,Light,21,28,9,412.1063063,18381.62162,11.12432432,571.714036
2025-01-06,display,dv360,CMDSMKS-CID2,Static,Product Detail,Light,17,20,9,317.4230769,25520.24103,5.205128205,0
2025-01-06,display,dv360,CMDSMKS-CID3,Static,Product Detail,Light,16,27,9,143.3966667,13372.84667,3.71,0
2025-01-06,display,dv360,CMDSMKS-CID4,Static,Product Detail,Medium,15,23,9,357.1814433,31951.56082,6.364948454,0
2025-01-06,display,dv360,CMDSMKS-CID5,Static,Product Detail,Light,18,19,9,241.8326531,20936.51429,3.6,0
2025-01-06,display,dv360,CMDSMKS-CID7,Static,Product Detail,Medium,19,21,9,237.4697248,12528.58716,3.480733945,0
2025-01-06,display,dv360,CMDSMKS-CID8,Static,Product Detail,Light,16,21,9,336.7645161,27478.97419,5.893548387,0
2025-01-06,display,dv360,CMDSPMM-CID1,Static,Product Detail,Light,15,19,5,878.8681818,53808.17273,11.55,0
2025-01-06,display,dv360,CMDSPMM-CID10,Static,Product Detail,Light,20,20,5,1007.121538,84153.26769,17.14461538,270.5789
2025-01-06,display,dv360,CMDSPMM-CID11,Static,Product Detail,Light,16,14,5,269.2347826,20029.25217,2.860869565,0
2025-01-06,display,dv360,CMDSPMM-CID4,Static,Product Detail,Light,19,29,5,142.3181818,11259.18182,1.463636364,0
2025-01-06,display,dv360,CMDSPMM-CID5,Static,Product Detail,Light,17,23,5,537.9271028,43379.61495,9.237383178,0
2025-01-06,display,dv360,CMDSPMM-CID6,Static,Product Detail,Medium,18,22,5,306.4745098,17095.94902,4.88627451,0
2025-01-06,display,dv360,CMDSPMM-CID7,Static,Product Detail,Light,13,24,5,712.4494382,59601.5236,11.4988764,0
2025-01-06,display,dv360,CMDSPMM-CID8,Static,Product Detail,Light,16,27,5,152.7941176,11628.23529,1.811764706,0
2025-01-06,display,dv360,CMDSPMM-CID9,Static,Product Detail,Light,20,20,5,747.5727273,50240.52727,10.28787879,102.2030303
2025-01-06,display,dv360,CMDSSTR-CID1,Static,Product Detail,Medium,16,20,9,295.3585586,13044.24144,5.574774775,0
2025-01-06,display,dv360,CMDSSTR-CID10,Static,Product Detail,Light,12,28,9,397.5777778,31548.71111,10.9,130.3945873
2025-01-06,display,dv360,CMDSSTR-CID12,Static,Product Detail,Light,21,13,9,132.7348837,13149.84186,3.679069767,0
2025-01-06,display,dv360,CMDSSTR-CID14,Static,Product Detail,Light,16,21,9,131.6857143,9554.4,3.6,0
2025-01-06,display,dv360,CMDSSTR-CID15,Static,Product Detail,Light,21,31,9,114.6962963,11415.39259,1.814814815,0
2025-01-06,display,dv360,CMDSSTR-CID17,Static,Product Detail,Light,13,16,9,273.8987342,15727.91899,5.6,147.2151899
2025-01-06,display,dv360,CMDSSTR-CID18,Static,Product Detail,Light,11,22,9,152.9020408,14005.02857,3,0
2025-01-06,display,dv360,CMDSSTR-CID2,Static,Product Detail,Light,12,13,9,513.4089552,25421.49254,8.4,0
2025-01-06,display,dv360,CMDSSTR-CID3,Static,Product Detail,Light,17,22,9,304.8790698,27731.00465,6.088372093,93.26989535
2025-01-06,display,dv360,CMDSSTR-CID4,Static,Product Detail,Light,17,17,9,288.4814815,10121.27407,3.577777778,0
2025-01-06,display,dv360,CMDSSTR-CID5,Static,Product Detail,Light,16,13,9,109.0909091,9573.369697,2.418181818,0
2025-01-06,display,dv360,CMDSSTR-CID6,Static,Product Detail,Light,19,28,9,342.8888889,17818.26667,6.3,0
2025-01-06,display,dv360,CMDSSTR-CID7,Static,Product Detail,Medium,15,23,9,46.975,4151,0.7,0
2025-01-06,display,dv360,CMDSSTR-CID8,Static,Product Detail,Light,13,24,9,112.9153846,12202.93846,2.207692308,0
2025-01-06,display,dv360,CMDSSTR-CID9,Static,Product Detail,Light,19,18,9,189.2736842,18278.10526,2.431578947,0
2025-01-06,display,dv360,CMDSTEC-CID3,Static,Product Detail,Light,22,19,5,591.0838235,38401.34118,7.360294118,37.61364338
2025-01-06,display,dv360,CMDSTEC-CID4,Static,Product Detail,Light,15,25,5,665.0533333,56720.05333,9.946666667,0
2025-01-06,display,dv360,CMDSTEC-CID6,Static,Product Detail,Light,18,28,5,519.1820225,25165.14157,4.986516854,0
2025-01-06,display,dv360,CMDSTEC-CID7,Static,Product Detail,Light,16,27,5,299.1168539,27414.35955,5.505617978,153.9691011
2025-01-06,display,dv360,CMDSTEC-CID8,Static,Product Detail,Light,14,15,5,262.5469388,12016.74286,2.2,0
2025-01-06,display,google_ads,CMDSAMM-CID0031,Static,Campaign Slogan,Light,19,14,9,282.7240781,45108.7875,91.7,0
2025-01-06,display,google_ads,CMDSAMM-CID0032,Static,Campaign Slogan,Light,19,14,9,534.2409885,55953.67273,167.0666667,0
2025-01-06,display,google_ads,CMDSAMM-CID0033,Static,Campaign Slogan,Light,19,21,9,116.318396,7629.328,32.536,0
2025-01-06,display,google_ads,CMDSAMM-CID0034,Static,Campaign Slogan,Light,19,15,9,376.5682407,14232.5037,52.62962963,0
2025-01-06,display,google_ads,CMDSAMM-CID0035,Static,Campaign Slogan,Light,19,37,9,137.4254873,18018.63636,36.4,0
2025-01-06,display,google_ads,CMDSAMM-CID0036,Static,Campaign Slogan,Light,19,22,9,753.661505,12671.12,56.21,0
2025-01-06,display,google_ads,CMDSAMM-CID0037,Static,Campaign Slogan,Medium,19,24,9,96.92901926,8416.281481,25.92592593,0
2025-01-06,display,google_ads,CMDSAMM-CID0038,Static,Campaign Slogan,Dark,19,23,9,664.696548,108309.28,157.08,0
2025-01-06,display,google_ads,CMDSAMM-CID0039,Static,Campaign Slogan,Dark,19,24,9,1228.929288,18118.58462,70.10769231,0
2025-01-06,display,google_ads,CMDSAMM-CID0040,Static,Campaign Slogan,Dark,19,20,9,237.13498,4648.254545,33.6,0
2025-01-06,display,google_ads,CMDSMKS-CID2,Static,Product Detail,Light,17,20,9,26.9698,4402.16,7,0
2025-01-06,display,google_ads,CMDSMKS-CID3,Static,Product Detail,Light,16,27,9,33.089212,3358.32,5.32,0
2025-01-06,display,google_ads,CMDSMKS-CID4,Static,Product Detail,Medium,15,23,9,247.40723,4018,35,0
2025-01-06,display,google_ads,CMDSMKS-CID5,Static,Product Detail,Light,18,19,9,1315.84692,42918.08889,410.3555556,0
2025-01-06,display,google_ads,CMDSMKS-CID7,Static,Product Detail,Medium,19,21,9,981.3264378,8241.644444,104.6888889,0
2025-01-06,display,google_ads,CMDSMKS-CID8,Static,Product Detail,Light,16,21,9,39.85602,4578,17.5,0
2025-01-06,display,google_ads,CMDSPMM-CID1,Static,Product Detail,Light,15,19,5,7801.58982,25603.2,288.4,0
2025-01-06,display,google_ads,CMDSPMM-CID10,Static,Product Detail,Light,20,20,5,205.7203733,14656.83333,56.93333333,0
2025-01-06,display,google_ads,CMDSPMM-CID11,Static,Product Detail,Light,16,14,5,637.7981358,83412,189.3684211,0
2025-01-06,display,google_ads,CMDSPMM-CID4,Static,Product Detail,Light,19,29,5,282.0077457,20058.8,140.6,0
2025-01-06,display,google_ads,CMDSPMM-CID5,Static,Product Detail,Light,17,23,5,269.6797133,25032.56,85.30666667,0
2025-01-06,display,google_ads,CMDSPMM-CID6,Static,Product Detail,Medium,18,22,5,7450.544124,166710.9333,696.7333333,0
2025-01-06,display,google_ads,CMDSPMM-CID7,Static,Product Detail,Light,13,24,5,177.1702275,14406.7,40.775,0
2025-01-06,display,google_ads,CMDSPMM-CID8,Static,Product Detail,Light,16,27,5,544.45006,59582.25,198.975,0
2025-01-06,display,google_ads,CMDSPMM-CID9,Static,Product Detail,Light,20,20,5,69.61667667,6775.533333,29.16666667,0
2025-01-06,display,google_ads,CMDSSTR-CID1,Static,Product Detail,Medium,16,20,9,872.595472,35515.984,109.48,0
2025-01-06,display,google_ads,CMDSSTR-CID10,Static,Product Detail,Light,12,28,9,9025.555763,827502.4,1945.733333,0
2025-01-06,display,google_ads,CMDSSTR-CID12,Static,Product Detail,Light,21,13,9,636.3294,40024.35294,87.45882353,0
2025-01-06,display,google_ads,CMDSSTR-CID14,Static,Product Detail,Light,16,21,9,576.1857482,50703.38824,198.7176471,0
2025-01-06,display,google_ads,CMDSSTR-CID15,Static,Product Detail,Light,21,31,9,241.4674853,24514.18667,46.01333333,0
2025-01-06,display,google_ads,CMDSSTR-CID17,Static,Product Detail,Light,13,16,9,3636.980603,167624.912,455.392,0
2025-01-06,display,google_ads,CMDSSTR-CID18,Static,Product Detail,Light,11,22,9,2462.151819,17540.96842,143.0210526,0
2025-01-06,display,google_ads,CMDSSTR-CID2,Static,Product Detail,Light,12,13,9,1208.839602,46812.52414,113.8827586,0
2025-01-06,display,google_ads,CMDSSTR-CID3,Static,Product Detail,Light,17,22,9,8124.91803,58802.66,518.56,0
2025-01-06,display,google_ads,CMDSSTR-CID4,Static,Product Detail,Light,17,17,9,793.4554324,125835.3333,108.2,0
2025-01-06,display,google_ads,CMDSSTR-CID5,Static,Product Detail,Light,16,13,9,8377.771367,413476.6667,975.9333333,0
2025-01-06,display,google_ads,CMDSSTR-CID6,Static,Product Detail,Light,19,28,9,2422.185548,167213.424,240.184,0
2025-01-06,display,google_ads,CMDSSTR-CID7,Static,Product Detail,Medium,15,23,9,1427.520351,139183.6444,617.8666667,0
2025-01-06,display,google_ads,CMDSSTR-CID8,Static,Product Detail,Light,13,24,9,1086.410313,9522.333333,21.46666667,0
2025-01-06,display,google_ads,CMDSSTR-CID9,Static,Product Detail,Light,19,18,9,1443.032779,18386.35556,52.88888889,0
2025-01-06,display,google_ads,CMDSTEC-CID3,Static,Product Detail,Light,22,19,5,78.8387,4582.666667,29.4,0
2025-01-06,display,google_ads,CMDSTEC-CID6,Static,Product Detail,Light,18,28,5,71.15,4492.6,24.15,0
2025-01-06,display,google_ads,CMDSTEC-CID7,Static,Product Detail,Light,16,27,5,521.571486,7929.04,38.5,0
2025-01-06,display,google_ads,CMDSTEC-CID8,Static,Product Detail,Light,14,15,5,37.8,4026.4,11.2,0
2025-01-06,paid_social,meta,CMDSAMM-CID0001,Static,Campaign Slogan,Light,19,14,3,401.7714286,29076.4,16.2,0
2025-01-06,paid_social,meta,CMDSAMM-CID0002,Static,Campaign Slogan,Light,19,14,3,71.84,4890.48,1.68,0
2025-01-06,paid_social,meta,CMDSAMM-CID0003,Static,Campaign Slogan,Light,19,21,3,628.3428571,46269.2,19.2,0
2025-01-06,paid_social,meta,CMDSAMM-CID0004,Static,Campaign Slogan,Light,19,15,3,100.7714286,7265.2,3,0
2025-01-06,paid_social,meta,CMDSAMM-CID0005,Static,Campaign Slogan,Light,19,37,3,484.5714286,36947.6,14.8,0
2025-01-06,paid_social,meta,CMDSAMM-CID0006,Static,Campaign Slogan,Light,19,22,3,95.42857143,6500.4,3.6,0
2025-01-06,paid_social,meta,CMDSAMM-CID0007,Static,Campaign Slogan,Medium,19,24,3,531.15,39893.7,11.9,226.4250625
2025-01-06,paid_social,meta,CMDSAMM-CID0008,Static,Campaign Slogan,Dark,19,23,3,547.4285714,42428.4,21.6,0
2025-01-06,paid_social,meta,CMDSAMM-CID0009,Static,Campaign Slogan,Dark,19,24,3,210.9714286,15217.6,4.6,0
2025-01-06,paid_social,meta,CMDSAMM-CID0010,Static,Campaign Slogan,Dark,19,20,3,283.3142857,19925.6,12.2,0
2025-01-06,paid_social,meta,CMDSBTS-CID3,Static,Product Detail,Medium,15,17,3,2597.971429,15220.4,16.2,0
2025-01-06,paid_social,meta,CMDSBTS-CID6,Static,Product Detail,Medium,18,22,3,3149.742857,76991.6,275.2,3079.503143
2025-01-06,paid_social,meta,CMDSMED-CID2,Static,Product Detail,Light,17,20,3,5138.2,149527.35,1045.1,0
2025-01-06,paid_social,meta,CMDSMED-CID3,Static,Product Detail,Light,16,27,3,553.2142857,17437,77,177.0321429
2025-01-06,paid_social,meta,CMDSMED-CID4,Static,Product Detail,Medium,15,23,3,2140.942857,45373.6,281.8,846.7085714
2025-01-06,paid_social,meta,CMDSMED-CID5,Static,Product Detail,Light,18,19,3,1902.4625,17330.25,193.6375,0
2025-01-06,paid_social,meta,CMDSMED-CID7,Static,Product Detail,Medium,19,21,3,199.0666667,7638.4,90.53333333,0
2025-01-06,paid_social,meta,CMDSMED-CID8,Static,Product Detail,Light,16,21,3,2044.444444,43972.44444,645.8666667,0
2025-01-06,paid_social,meta,CMDSSHE-CID1,Static,Product Detail,Medium,16,20,3,247.0857143,8245.6,103.9,0
2025-01-06,paid_social,meta,CMDSSHE-CID10,Static,Product Detail,Light,12,28,3,6297.564706,148896.5882,917.9058824,4503.615044
2025-01-06,paid_social,meta,CMDSSHE-CID12,Static,Product Detail,Light,21,13,3,2012.571429,51139.6,281.6666667,1530.053881
2025-01-06,paid_social,meta,CMDSSHE-CID14,Static,Product Detail,Light,16,21,3,679.4625,19126.8,251.125,334.4156563
2025-01-06,paid_social,meta,CMDSSHE-CID15,Static,Product Detail,Light,21,31,3,1601.5,61669.4,275.9,816.4608214
2025-01-06,paid_social,meta,CMDSSHE-CID17,Static,Product Detail,Light,13,16,3,695.8857143,19671.8,296.9,608.4575714
2025-01-06,paid_social,meta,CMDSSHE-CID18,Static,Product Detail,Light,11,22,3,2784.890909,98448.50909,1017.036364,2027.846955
2025-01-06,paid_social,meta,CMDSSHE-CID2,Static,Product Detail,Light,12,13,3,630.2857143,25777.2,270.5,1598.767857
2025-01-06,paid_social,meta,CMDSSHE-CID3,Static,Product Detail,Light,17,22,3,5931.171429,233840.4,2185,5390.834119
2025-01-06,paid_social,meta,CMDSSHE-CID4,Static,Product Detail,Light,17,17,3,634.6714286,20622,272.4,134.3433929
2025-01-06,paid_social,meta,CMDSSHE-CID5,Static,Product Detail,Light,16,13,3,7565.657143,305515.4,2414.65,12010.59205
2025-01-06,paid_social,meta,CMDSSHE-CID6,Static,Product Detail,Light,19,28,3,346.2857143,12081.4,150.5,159.9
2025-01-06,paid_social,meta,CMDSSHE-CID7,Static,Product Detail,Medium,15,23,3,123,4582.2,43.4,0
2025-01-06,paid_social,meta,CMDSSHE-CID8,Static,Product Detail,Light,13,24,3,91.8,2842,23.8,0
2025-01-06,paid_social,meta,CMDSSHE-CID9,Static,Product Detail,Light,19,18,3,213.15,5118.866667,15.05,0
2025-01-06,paid_social,meta,CMDSSTR-CID1,Static,Campaign Slogan,Light,60,53,3,1468.285716,140409.6,106.3,317.8393214
2025-01-06,paid_social,meta,CMDSSTR-CID3,Static,Campaign Slogan,Light,61,55,3,4449.226667,345015.8133,202.72,341.8839667
2025-01-06,paid_social,meta,CMDSSTR-CID4,Static,Campaign Slogan,Light,61,55,3,1437.95,116646.25,51.975,0
2025-01-06,paid_social,meta,CMDSSTR-CID9,Static,Campaign Slogan,Light,72,77,3,2645.790476,254276,127.6,206.8166905
2025-01-06,paid_social,meta,CMDSTEC-CID12,Static,Product Detail,Medium,22,18,3,3165.35,33010.95,158.725,1984.830656
2025-01-06,paid_social,meta,CMDSTEC-CID6,Static,Product Detail,Light,15,33,3,2963.6,14685.2,16.4,0
2025-01-06,paid_social,meta,CMDSTEC-CID8,Static,Product Detail,Medium,20,22,3,3190.857143,20144.2,32.2,1440.775143
2025-01-06,paid_social,pinterest,CMDSAMM-CID0021,Static,Campaign Slogan,Light,19,14,3,29.32267429,6830.4,9,0
2025-01-06,paid_social,pinterest,CMDSAMM-CID0022,Static,Campaign Slogan,Light,19,14,3,132.2917514,14960.2,36.1,839.3607857
2025-01-06,paid_social,pinterest,CMDSAMM-CID0024,Static,Campaign Slogan,Light,19,15,3,36.67467,10954.3,9.8,0
2025-01-06,paid_social,pinterest,CMDSAMM-CID0026,Static,Campaign Slogan,Light,19,22,3,553.0444186,40553.8,147.2,880.2086429
2025-01-06,paid_social,pinterest,CMDSAMM-CID0028,Static,Campaign Slogan,Dark,19,23,3,23.10318667,4299.866667,7,0
2025-01-06,paid_social,pinterest,CMDSAMM-CID0029,Static,Campaign Slogan,Dark,19,24,3,124.1682757,10842.2,33,190.3571429
2025-01-06,paid_social,pinterest,CMDSAMM-CID0030,Static,Campaign Slogan,Dark,19,20,3,524.4299143,44952.2,142.8,0
2025-01-06,paid_social,pinterest,CMDSMED-CID3,Static,Product Detail,Light,16,27,3,10.6254,2980.6,2.1,0
2025-01-06,paid_social,pinterest,CMDSMED-CID4,Static,Product Detail,Medium,15,23,3,30.881292,3833.2,6.16,0
2025-01-06,paid_social,pinterest,CMDSMED-CID5,Static,Product Detail,Light,18,19,3,49.95716857,23882,12.8,0
2025-01-06,paid_social,pinterest,CMDSMED-CID7,Static,Product Detail,Medium,19,21,3,51.91436667,19776.4,10.73333333,0
2025-01-06,paid_social,pinterest,CMDSMED-CID8,Static,Product Detail,Light,16,21,3,5.53823,3656.8,1.4,0
2025-01-06,paid_social,pinterest,CMDSPMM-CID1,Static,Product Detail,Medium,16,20,3,1155.673127,77623.46667,217.2333333,1740.600333
2025-01-06,paid_social,pinterest,CMDSPMM-CID10,Static,Product Detail,Light,12,28,3,3486.643477,159647.6,672.4,1079.442929
2025-01-06,paid_social,pinterest,CMDSPMM-CID12,Static,Product Detail,Light,21,13,3,19.22284571,5139.6,4.4,0
2025-01-06,paid_social,pinterest,CMDSPMM-CID14,Static,Product Detail,Light,16,21,3,113.37736,10204.8,29.4,0
2025-01-06,paid_social,pinterest,CMDSPMM-CID15,Static,Product Detail,Light,21,31,3,128.8645743,7326,27.4,0
2025-01-06,paid_social,pinterest,CMDSPMM-CID17,Static,Product Detail,Light,13,16,3,28.43703,4846.8,4.9,0
2025-01-06,paid_social,pinterest,CMDSPMM-CID18,Static,Product Detail,Light,11,22,3,3068.04454,220273.8,746.1,1253.257571
2025-01-06,paid_social,pinterest,CMDSPMM-CID2,Static,Product Detail,Light,12,13,3,388.9048767,37462.6,73.03333333,0
2025-01-06,paid_social,pinterest,CMDSPMM-CID3,Static,Product Detail,Light,17,22,3,4860.703489,333937.2,1187.2,4170.020214
2025-01-06,paid_social,pinterest,CMDSPMM-CID4,Static,Product Detail,Light,17,17,3,252.5606867,27902,51.33333333,0
2025-01-06,paid_social,pinterest,CMDSPMM-CID5,Static,Product Detail,Light,16,13,3,4505.505009,453868.4,1172.4,1370.457214
2025-01-06,paid_social,pinterest,CMDSPMM-CID6,Static,Product Detail,Light,19,28,3,1158.778473,70457.8,206.9666667,0
2025-01-06,paid_social,pinterest,CMDSPMM-CID7,Static,Product Detail,Medium,15,23,3,165.7144657,50857.6,44.2,304.4572143
2025-01-06,paid_social,pinterest,CMDSPMM-CID8,Static,Product Detail,Light,13,24,3,242.6761143,25811.2,51.8,0
2025-01-06,paid_social,pinterest,CMDSPMM-CID9,Static,Product Detail,Light,19,18,3,22.70529143,5526,4,0
2025-01-06,paid_social,snapchat,CMDSAMM-CID0011,Static,Campaign Slogan,Light,19,14,3,442.9285714,16022.2,44.3,0
2025-01-06,paid_social,snapchat,CMDSAMM-CID0012,Static,Campaign Slogan,Light,19,14,3,252.5538462,6288.584615,18.52307692,0
2025-01-06,paid_social,snapchat,CMDSAMM-CID0013,Static,Campaign Slogan,Light,19,21,3,380.5857143,11248.2,27,0
2025-01-06,paid_social,snapchat,CMDSAMM-CID0014,Static,Campaign Slogan,Light,19,15,3,427.4428571,11986.8,29.4,258.7715
2025-01-06,paid_social,snapchat,CMDSAMM-CID0015,Static,Campaign Slogan,Light,19,37,3,539.6714286,16451.2,42.1,0
2025-01-06,paid_social,snapchat,CMDSAMM-CID0016,Static,Campaign Slogan,Light,19,22,3,396.2285714,11732.6,36.9,0
2025-01-06,paid_social,snapchat,CMDSAMM-CID0017,Static,Campaign Slogan,Medium,19,24,3,532.0428571,18800,41.3,0
2025-01-06,paid_social,snapchat,CMDSAMM-CID0018,Static,Campaign Slogan,Dark,19,23,3,530.0428571,17361.4,47.1,668.2835714
2025-01-06,paid_social,snapchat,CMDSAMM-CID0019,Static,Campaign Slogan,Dark,19,24,3,488.9714286,13366,37,144.68575
2025-01-06,paid_social,snapchat,CMDSAMM-CID0020,Static,Campaign Slogan,Dark,19,20,3,874.2571429,21090.2,62.9,291.1322143
2025-01-06,paid_social,snapchat,CMDSBTS-CID5,Static,Product Detail,Light,17,23,3,1747.971429,37817.2,104.4,1271.771429
2025-01-06,paid_social,snapchat,CMDSMED-CID2,Static,Product Detail,Light,17,20,3,1267.333333,26222,80.85,429.0205833
2025-01-06,paid_social,snapchat,CMDSMED-CID3,Static,Product Detail,Light,16,27,3,1085.114286,28584,85.4,479.7
2025-01-06,paid_social,snapchat,CMDSMED-CID4,Static,Product Detail,Medium,15,23,3,1358.785714,27634.6,81.8,0
2025-01-06,paid_social,snapchat,CMDSMED-CID5,Static,Product Detail,Light,18,19,3,318.6857143,10965.2,38.6,0
2025-01-06,paid_social,snapchat,CMDSMED-CID8,Static,Product Detail,Light,16,21,3,513.9428571,17033.2,47.2,0
2025-01-06,paid_social,snapchat,CMDSSHE-CID10,Static,Product Detail,Light,12,28,3,3634.571429,94663.4,380.9,4841.348107
